violation_id,user_id,phone,notification_id,event_type,channel,dnd_category,message_classification,detected_at,root_cause,provider,resolved,resolution
VIO-06515,user-2559,+919082695586,ntf-06515-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-13T09:55:00Z,STALE_DND_CACHE,twilio,true,
VIO-06516,user-3996,+919050186679,ntf-06516-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-23T12:14:00Z,STALE_DND_CACHE,msg91,true,CACHE_TTL_REDUCED
VIO-06517,user-6212,+919078538024,ntf-06517-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-03T23:07:00Z,WRONG_CLASSIFICATION,twilio,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-06518,user-9403,+919025276194,ntf-06518-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-15T21:16:00Z,WRONG_CLASSIFICATION,msg91,false,CACHE_TTL_REDUCED
VIO-06519,user-6501,+919057428064,ntf-06519-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-21T08:31:00Z,RACE_CONDITION,twilio,false,CACHE_TTL_REDUCED
VIO-06520,user-5841,+919040285582,ntf-06520-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-15T00:29:00Z,STALE_DND_CACHE,msg91,true,CACHE_TTL_REDUCED
VIO-06521,user-9262,+919039013321,ntf-06521-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-16T13:10:00Z,WRONG_CLASSIFICATION,twilio,false,CACHE_TTL_REDUCED
VIO-06522,user-8715,+919030606078,ntf-06522-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-14T10:44:00Z,RACE_CONDITION,msg91,false,
VIO-06523,user-9300,+919067298119,ntf-06523-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-21T01:21:00Z,MISSING_SCRUB,twilio,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-06524,user-8982,+919039324790,ntf-06524-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-22T08:36:00Z,WRONG_CLASSIFICATION,twilio,true,CACHE_TTL_REDUCED
VIO-06525,user-9503,+919061601247,ntf-06525-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-18T15:51:00Z,RACE_CONDITION,msg91,false,CLASSIFICATION_FIXED
VIO-06526,user-4691,+919096250181,ntf-06526-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-17T03:51:00Z,RACE_CONDITION,twilio,true,CACHE_TTL_REDUCED
VIO-06527,user-2615,+919092292115,ntf-06527-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-20T20:42:00Z,RACE_CONDITION,msg91,true,
VIO-06528,user-6911,+919070086907,ntf-06528-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-27T21:32:00Z,WRONG_CLASSIFICATION,twilio,false,
VIO-06529,user-7496,+919018497398,ntf-06529-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-26T04:00:00Z,STALE_DND_CACHE,msg91,false,CACHE_TTL_REDUCED
VIO-06530,user-8988,+919029204090,ntf-06530-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-02T03:42:00Z,MISSING_SCRUB,msg91,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-06531,user-9364,+919084638799,ntf-06531-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-15T10:14:00Z,WRONG_CLASSIFICATION,msg91,false,CACHE_TTL_REDUCED
VIO-06532,user-9552,+919088626341,ntf-06532-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-10T18:04:00Z,WRONG_CLASSIFICATION,twilio,true,DND_CHECK_MOVED_TO_DISPATCH
VIO-06533,user-6398,+919020723606,ntf-06533-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-31T09:10:00Z,RACE_CONDITION,msg91,false,CACHE_TTL_REDUCED
VIO-06534,user-1342,+919032524969,ntf-06534-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-04T09:22:00Z,WRONG_CLASSIFICATION,msg91,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-06535,user-3865,+919056394005,ntf-06535-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-10T03:03:00Z,WRONG_CLASSIFICATION,msg91,true,DND_CHECK_MOVED_TO_DISPATCH
VIO-06536,user-9542,+919034083452,ntf-06536-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-05T00:19:00Z,MISSING_SCRUB,msg91,true,CLASSIFICATION_FIXED
VIO-06537,user-4253,+919099593072,ntf-06537-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-08T20:22:00Z,MISSING_SCRUB,msg91,false,CLASSIFICATION_FIXED
VIO-06538,user-862,+919078717849,ntf-06538-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-13T20:21:00Z,STALE_DND_CACHE,twilio,false,
VIO-06539,user-2119,+919087597302,ntf-06539-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-07T08:59:00Z,MISSING_SCRUB,msg91,true,CACHE_TTL_REDUCED
VIO-06540,user-6347,+919046354221,ntf-06540-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-05T21:02:00Z,RACE_CONDITION,msg91,false,CACHE_TTL_REDUCED
VIO-06541,user-7951,+919063472897,ntf-06541-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-07T16:58:00Z,STALE_DND_CACHE,twilio,false,CACHE_TTL_REDUCED
VIO-06542,user-2435,+919041925076,ntf-06542-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-10T05:05:00Z,MISSING_SCRUB,msg91,false,CLASSIFICATION_FIXED
VIO-06543,user-6421,+919029624663,ntf-06543-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-02T01:45:00Z,RACE_CONDITION,msg91,false,CLASSIFICATION_FIXED
VIO-06544,user-3437,+919061211262,ntf-06544-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-20T08:45:00Z,STALE_DND_CACHE,msg91,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-06545,user-7086,+919031702902,ntf-06545-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-11T15:06:00Z,WRONG_CLASSIFICATION,twilio,false,CACHE_TTL_REDUCED
VIO-06546,user-864,+919086331921,ntf-06546-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-03T15:02:00Z,WRONG_CLASSIFICATION,twilio,true,CACHE_TTL_REDUCED
VIO-06547,user-4581,+919079049671,ntf-06547-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-18T18:39:00Z,WRONG_CLASSIFICATION,twilio,true,DND_CHECK_MOVED_TO_DISPATCH
VIO-06548,user-5548,+919084343096,ntf-06548-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-25T13:32:00Z,MISSING_SCRUB,twilio,false,CLASSIFICATION_FIXED
VIO-06549,user-7382,+919055109106,ntf-06549-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-18T09:39:00Z,RACE_CONDITION,msg91,true,
VIO-06550,user-9227,+919037990440,ntf-06550-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-10T19:36:00Z,MISSING_SCRUB,msg91,true,
VIO-06551,user-7183,+919096180819,ntf-06551-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-15T20:23:00Z,RACE_CONDITION,msg91,false,CLASSIFICATION_FIXED
VIO-06552,user-141,+919039338934,ntf-06552-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-27T23:33:00Z,STALE_DND_CACHE,twilio,true,
VIO-06553,user-8922,+919012864703,ntf-06553-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-11T17:56:00Z,WRONG_CLASSIFICATION,twilio,true,CLASSIFICATION_FIXED
VIO-06554,user-6780,+919055345045,ntf-06554-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-06T08:53:00Z,WRONG_CLASSIFICATION,twilio,false,
VIO-06555,user-6316,+919038153726,ntf-06555-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-19T07:44:00Z,RACE_CONDITION,msg91,true,CLASSIFICATION_FIXED
VIO-06556,user-2884,+919038293600,ntf-06556-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-23T04:56:00Z,WRONG_CLASSIFICATION,msg91,true,DND_CHECK_MOVED_TO_DISPATCH
VIO-06557,user-9351,+919083683899,ntf-06557-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-30T15:38:00Z,STALE_DND_CACHE,twilio,false,CLASSIFICATION_FIXED
VIO-06558,user-1516,+919033411972,ntf-06558-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-02T23:02:00Z,RACE_CONDITION,twilio,false,CLASSIFICATION_FIXED
VIO-06559,user-5686,+919090135604,ntf-06559-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-02T20:30:00Z,STALE_DND_CACHE,msg91,true,CLASSIFICATION_FIXED
VIO-06560,user-395,+919019117174,ntf-06560-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-18T04:56:00Z,RACE_CONDITION,twilio,true,CACHE_TTL_REDUCED
VIO-06561,user-4377,+919010945339,ntf-06561-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-11T15:56:00Z,WRONG_CLASSIFICATION,msg91,false,CACHE_TTL_REDUCED
VIO-06562,user-1325,+919040313223,ntf-06562-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-16T20:05:00Z,RACE_CONDITION,msg91,true,
VIO-06563,user-5115,+919093645475,ntf-06563-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-13T13:47:00Z,RACE_CONDITION,twilio,true,DND_CHECK_MOVED_TO_DISPATCH
VIO-06564,user-316,+919039273505,ntf-06564-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-31T17:00:00Z,RACE_CONDITION,msg91,false,
VIO-06565,user-1150,+919050154684,ntf-06565-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-26T22:25:00Z,WRONG_CLASSIFICATION,twilio,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-06566,user-5977,+919066452795,ntf-06566-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-16T09:56:00Z,WRONG_CLASSIFICATION,msg91,true,DND_CHECK_MOVED_TO_DISPATCH
VIO-06567,user-9987,+919090849362,ntf-06567-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-02T12:44:00Z,RACE_CONDITION,msg91,true,CLASSIFICATION_FIXED
VIO-06568,user-8036,+919077725078,ntf-06568-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-09T23:39:00Z,WRONG_CLASSIFICATION,msg91,true,DND_CHECK_MOVED_TO_DISPATCH
VIO-06569,user-9168,+919090420039,ntf-06569-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-09T01:43:00Z,STALE_DND_CACHE,msg91,false,CLASSIFICATION_FIXED
VIO-06570,user-2322,+919097765035,ntf-06570-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-30T04:46:00Z,WRONG_CLASSIFICATION,twilio,true,DND_CHECK_MOVED_TO_DISPATCH
VIO-06571,user-5063,+919045898295,ntf-06571-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-12T19:56:00Z,STALE_DND_CACHE,msg91,false,CACHE_TTL_REDUCED
VIO-06572,user-4066,+919075197358,ntf-06572-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-02T04:21:00Z,RACE_CONDITION,twilio,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-06573,user-8994,+919045289119,ntf-06573-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-02T16:21:00Z,MISSING_SCRUB,msg91,true,CLASSIFICATION_FIXED
VIO-06574,user-3110,+919020951319,ntf-06574-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-13T04:32:00Z,STALE_DND_CACHE,twilio,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-06575,user-4787,+919096065119,ntf-06575-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-15T02:00:00Z,MISSING_SCRUB,msg91,true,CACHE_TTL_REDUCED
VIO-06576,user-2500,+919050374399,ntf-06576-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-12T00:42:00Z,WRONG_CLASSIFICATION,msg91,false,
VIO-06577,user-6170,+919031161881,ntf-06577-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-27T03:03:00Z,WRONG_CLASSIFICATION,twilio,true,
VIO-06578,user-8848,+919092004563,ntf-06578-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-29T13:53:00Z,STALE_DND_CACHE,twilio,false,
VIO-06579,user-6833,+919026822526,ntf-06579-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-28T05:36:00Z,WRONG_CLASSIFICATION,msg91,false,CACHE_TTL_REDUCED
VIO-06580,user-952,+919022547744,ntf-06580-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-08T20:05:00Z,STALE_DND_CACHE,msg91,true,CLASSIFICATION_FIXED
VIO-06581,user-2933,+919038400372,ntf-06581-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-14T18:40:00Z,MISSING_SCRUB,twilio,true,DND_CHECK_MOVED_TO_DISPATCH
VIO-06582,user-2639,+919053622284,ntf-06582-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-31T13:35:00Z,WRONG_CLASSIFICATION,msg91,true,DND_CHECK_MOVED_TO_DISPATCH
VIO-06583,user-6825,+919013305400,ntf-06583-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-09T19:58:00Z,WRONG_CLASSIFICATION,twilio,true,CACHE_TTL_REDUCED
VIO-06584,user-9616,+919054858669,ntf-06584-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-06T16:19:00Z,MISSING_SCRUB,msg91,false,CLASSIFICATION_FIXED
VIO-06585,user-3452,+919012933613,ntf-06585-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-07T09:30:00Z,MISSING_SCRUB,twilio,false,CLASSIFICATION_FIXED
VIO-06586,user-2710,+919080089957,ntf-06586-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-19T07:10:00Z,WRONG_CLASSIFICATION,msg91,true,CLASSIFICATION_FIXED
VIO-06587,user-9044,+919097525322,ntf-06587-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-25T06:20:00Z,RACE_CONDITION,msg91,true,CLASSIFICATION_FIXED
VIO-06588,user-247,+919013770978,ntf-06588-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-31T23:30:00Z,RACE_CONDITION,msg91,false,CLASSIFICATION_FIXED
VIO-06589,user-385,+919068604953,ntf-06589-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-26T10:51:00Z,MISSING_SCRUB,twilio,true,CACHE_TTL_REDUCED
VIO-06590,user-8325,+919081243474,ntf-06590-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-30T01:57:00Z,RACE_CONDITION,twilio,true,CACHE_TTL_REDUCED
VIO-06591,user-5106,+919040165542,ntf-06591-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-13T12:06:00Z,WRONG_CLASSIFICATION,msg91,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-06592,user-9377,+919030297944,ntf-06592-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-21T22:32:00Z,WRONG_CLASSIFICATION,twilio,false,CACHE_TTL_REDUCED
VIO-06593,user-4835,+919041221821,ntf-06593-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-22T13:40:00Z,RACE_CONDITION,msg91,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-06594,user-5553,+919083487391,ntf-06594-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-28T01:42:00Z,STALE_DND_CACHE,twilio,false,CLASSIFICATION_FIXED
VIO-06595,user-7043,+919026835130,ntf-06595-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-13T00:54:00Z,RACE_CONDITION,twilio,true,CACHE_TTL_REDUCED
VIO-06596,user-4121,+919042239695,ntf-06596-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-17T02:36:00Z,RACE_CONDITION,msg91,true,DND_CHECK_MOVED_TO_DISPATCH
VIO-06597,user-3354,+919081183879,ntf-06597-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-23T19:55:00Z,WRONG_CLASSIFICATION,twilio,false,CACHE_TTL_REDUCED
VIO-06598,user-2562,+919028357029,ntf-06598-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-23T01:54:00Z,STALE_DND_CACHE,twilio,true,CACHE_TTL_REDUCED
VIO-06599,user-9447,+919030532552,ntf-06599-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-02T21:43:00Z,WRONG_CLASSIFICATION,msg91,true,CLASSIFICATION_FIXED
VIO-06600,user-1246,+919083302858,ntf-06600-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-05T12:20:00Z,WRONG_CLASSIFICATION,msg91,false,
VIO-06601,user-731,+919025346198,ntf-06601-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-15T20:10:00Z,STALE_DND_CACHE,twilio,true,CACHE_TTL_REDUCED
VIO-06602,user-7288,+919020128603,ntf-06602-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-03T00:28:00Z,STALE_DND_CACHE,msg91,true,CLASSIFICATION_FIXED
VIO-06603,user-3959,+919051473258,ntf-06603-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-15T14:51:00Z,MISSING_SCRUB,msg91,true,DND_CHECK_MOVED_TO_DISPATCH
VIO-06604,user-3950,+919092766793,ntf-06604-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-17T11:14:00Z,WRONG_CLASSIFICATION,msg91,true,
VIO-06605,user-8951,+919060416255,ntf-06605-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-11T04:52:00Z,RACE_CONDITION,msg91,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-06606,user-540,+919028082404,ntf-06606-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-21T21:03:00Z,RACE_CONDITION,twilio,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-06607,user-628,+919095770868,ntf-06607-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-07T07:21:00Z,RACE_CONDITION,msg91,false,CACHE_TTL_REDUCED
VIO-06608,user-9688,+919075904510,ntf-06608-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-02T21:33:00Z,MISSING_SCRUB,twilio,true,CLASSIFICATION_FIXED
VIO-06609,user-9196,+919015105391,ntf-06609-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-14T02:40:00Z,MISSING_SCRUB,twilio,true,DND_CHECK_MOVED_TO_DISPATCH
VIO-06610,user-2286,+919081468290,ntf-06610-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-20T09:37:00Z,WRONG_CLASSIFICATION,msg91,false,CLASSIFICATION_FIXED
VIO-06611,user-7674,+919097237038,ntf-06611-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-05T09:31:00Z,RACE_CONDITION,twilio,false,CLASSIFICATION_FIXED
VIO-06612,user-2470,+919010768339,ntf-06612-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-18T21:54:00Z,WRONG_CLASSIFICATION,msg91,false,
VIO-06613,user-5817,+919035332466,ntf-06613-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-01T08:52:00Z,STALE_DND_CACHE,twilio,true,CACHE_TTL_REDUCED
VIO-06614,user-1829,+919058542075,ntf-06614-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-18T08:35:00Z,RACE_CONDITION,twilio,false,CACHE_TTL_REDUCED
VIO-06615,user-8069,+919037685026,ntf-06615-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-07T07:15:00Z,WRONG_CLASSIFICATION,msg91,true,DND_CHECK_MOVED_TO_DISPATCH
VIO-06616,user-8929,+919024263279,ntf-06616-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-30T00:03:00Z,RACE_CONDITION,msg91,true,DND_CHECK_MOVED_TO_DISPATCH
VIO-06617,user-8054,+919056215826,ntf-06617-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-21T09:00:00Z,MISSING_SCRUB,twilio,true,DND_CHECK_MOVED_TO_DISPATCH
VIO-06618,user-8290,+919051024567,ntf-06618-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-23T06:16:00Z,RACE_CONDITION,msg91,false,CLASSIFICATION_FIXED
VIO-06619,user-7845,+919055184991,ntf-06619-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-08T08:59:00Z,STALE_DND_CACHE,msg91,true,CLASSIFICATION_FIXED
VIO-06620,user-9148,+919023082350,ntf-06620-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-06T20:34:00Z,STALE_DND_CACHE,msg91,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-06621,user-8445,+919081857570,ntf-06621-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-13T10:43:00Z,MISSING_SCRUB,msg91,true,
VIO-06622,user-3658,+919056800634,ntf-06622-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-16T09:24:00Z,WRONG_CLASSIFICATION,msg91,false,
VIO-06623,user-8897,+919069579993,ntf-06623-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-05T13:13:00Z,STALE_DND_CACHE,msg91,true,CLASSIFICATION_FIXED
VIO-06624,user-2539,+919027020627,ntf-06624-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-06T07:48:00Z,STALE_DND_CACHE,twilio,false,CLASSIFICATION_FIXED
VIO-06625,user-4793,+919013813426,ntf-06625-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-18T15:44:00Z,MISSING_SCRUB,twilio,false,CACHE_TTL_REDUCED
VIO-06626,user-6009,+919085122924,ntf-06626-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-17T05:16:00Z,RACE_CONDITION,msg91,true,DND_CHECK_MOVED_TO_DISPATCH
